date,location,BC_sat,CO_sat,NO2_sat,SO2_sat
2021-04-07,Chandigarh,,,7406520000000000.0,-0.150000006
2021-04-07,Chennai,,,4486560000000000.0,
2021-04-07,Coimbatore,,,3592010000000000.0,0.123969808
2021-04-07,Dehradun,,,5611880000000000.0,0.184507534
2021-04-07,DurgBhilai,,,5219590000000000.0,0.769999981
2021-04-07,Faridabad,,,7170970000000000.0,-0.149260968
2021-04-07,Gandhinagar,,86.2055458,4957950000000000.0,-0.201574504
2021-04-07,Gangtok,,,,
2021-04-07,Ghaziabad,,,7639970000000000.0,-0.104901254
2021-04-07,Gorakhpur,,,5602250000000000.0,0.147885501
2021-04-07,Gwalior,,,4542040000000000.0,-0.082268566
2021-04-07,Hyderabad,,,5467300000000000.0,
2021-04-07,Imphal,,,,
2021-04-07,Indore,,,5835290000000000.0,0.233779252
2021-04-07,Jabalpur,,,5473560000000000.0,0.164404705
2021-04-07,Jaipur,,,4615830000000000.0,-0.003565846
2021-04-07,Jalandhar,,,6274830000000000.0,0.04358045
2021-04-07,Jodhpur,,,4142850000000000.0,-0.061523367
2021-04-07,Kanpur,,,5236660000000000.0,-0.026309509
2021-04-07,Kochi,,122.468919,3139860000000000.0,
2021-04-07,Kohima,,,4568900000000000.0,
2021-04-07,Kolkata,,125.146471,5393540000000000.0,0.629999995
2021-04-07,Kota,,,5141430000000000.0,-0.027629614
2021-04-07,Kozhikode,,118.045136,3820920000000000.0,0.166545689
2021-04-07,Lucknow,,,6876930000000000.0,-0.039999999
2021-04-07,Ludhiana,,,6990210000000000.0,0.036575805
2021-04-07,Mangaluru,,115.367584,3154720000000000.0,
2021-04-07,Meerut,,,7222530000000000.0,-0.253669888
2021-04-07,Miami,,128.173269,,
2021-04-07,Moradabad,,,5015420000000000.0,0.064871602
2021-04-07,Mumbai,,161.351636,5641850000000000.0,0.187699988
2021-04-07,Mysuru,,,3605740000000000.0,0.158009514
2021-04-07,Nashik,,,5227470000000000.0,0.157393634
2021-04-07,NewDelhi,,,7970660000000000.0,-0.02
2021-04-07,Patna,,138.999894,6390820000000000.0,0.180108219
2021-04-07,Pondicherry,,,3650820000000000.0,
2021-04-07,Prayagraj,,,6747220000000000.0,0.099750817
2021-04-07,Pune,,176.369213,,0.319491178
2021-04-07,Shillong,,164.844096,,
2021-04-07,Solapur,,,5722770000000000.0,0.057186257
2021-04-07,Srinagar,,,3204400000000000.0,0.125170827
2021-04-07,Thiruvananthapuram,,122.818165,2786400000000000.0,-0.243463054
2021-04-07,Varanasi,,,6043340000000000.0,-0.5
2021-04-07,Vijaywada,,,4370770000000000.0,
2021-04-07,Visakhapatnam,,149.35756,4110710000000000.0,0.146454856
2021-04-08,Agartala,,,4779350000000000.0,
2021-04-08,Agra,,,,
2021-04-08,Aizwal,,,3653100000000000.0,
2021-04-08,Amritsar,,,4399800000000000.0,-0.109173752
2021-04-08,Asansol,,,,
2021-04-08,Aurangabad,,,4976440000000000.0,0.139862612
2021-04-08,Bareilly,,,,
2021-04-08,Belgaum,,,3824110000000000.0,0.102682613
2021-04-08,Bengaluru,,,6066360000000000.0,
2021-04-08,Bhopal,,,4941300000000000.0,0.229878157
2021-04-08,Chandigarh,,,,
2021-04-08,Chennai,,132.247806,5552510000000000.0,
2021-04-08,Coimbatore,,,4430360000000000.0,
2021-04-08,Dehradun,,,,
2021-04-08,DurgBhilai,,,,
2021-04-08,Faridabad,,,,
2021-04-08,Gandhinagar,,99.3022695,6469000000000000.0,0.343398958
2021-04-08,Gangtok,,,2836370000000000.0,0.0
2021-04-08,Ghaziabad,,,,
2021-04-08,Gorakhpur,,,6382930000000000.0,-0.096695811
2021-04-08,Gwalior,,,,
2021-04-08,Hyderabad,,,4033770000000000.0,0.129999995
2021-04-08,Imphal,,,2688360000000000.0,
2021-04-08,Indore,,,5828490000000000.0,-0.040951524
2021-04-08,Jabalpur,,,,
2021-04-08,Jaipur,,,5138620000000000.0,-0.054013144
2021-04-08,Jalandhar,,,4319180000000000.0,
2021-04-08,Jodhpur,,,4835030000000000.0,-0.036696822
2021-04-08,Kanpur,,,,
2021-04-08,Kochi,,134.576112,,
2021-04-08,Kohima,,,4466410000000000.0,
2021-04-08,Kolkata,,149.826519,6151570000000000.0,0.779999971
2021-04-08,Kota,,,5712240000000000.0,-0.023595948
2021-04-08,Kozhikode,,129.570253,4541410000000000.0,-0.150000006
2021-04-08,Lucknow,,,,
2021-04-08,Ludhiana,,,4537280000000000.0,
2021-04-08,Mangaluru,,135.158189,,
2021-04-08,Meerut,,,,
2021-04-08,Miami,,,,
2021-04-08,Moradabad,,,,
2021-04-08,Mumbai,,134.692527,4721220000000000.0,
2021-04-08,Mysuru,,,4752170000000000.0,
2021-04-08,Nashik,,160.420313,2420940000000000.0,0.1117654
2021-04-08,NewDelhi,,,,
2021-04-08,Patna,,,7601690000000000.0,0.211003125
2021-04-08,Pondicherry,,109.721441,1165050000000000.0,-0.266666681
2021-04-08,Prayagraj,,,,
2021-04-08,Pune,,,3076070000000000.0,-0.055019047
2021-04-08,Shillong,,,3453800000000000.0,
2021-04-08,Solapur,,,,
2021-04-08,Srinagar,,,,
2021-04-08,Thiruvananthapuram,,117.754098,2884590000000000.0,-0.13219808
2021-04-08,Varanasi,,,,
2021-04-08,Vijaywada,,146.101229,,
2021-04-08,Visakhapatnam,,175.542396,,
2021-04-09,Agartala,,160.420313,4579070000000000.0,
2021-04-09,Agra,,,6285650000000000.0,0.000335708
2021-04-09,Aizwal,,,,
2021-04-09,Amritsar,,,6213020000000000.0,-0.150134504
2021-04-09,Asansol,,,,
2021-04-09,Aurangabad,,,6245650000000000.0,0.042174339
2021-04-09,Bareilly,,,6095490000000000.0,
2021-04-09,Belgaum,,,218193000000000.0,-0.058664825
2021-04-09,Bengaluru,,,6148460000000000.0,-0.49000001
2021-04-09,Bhopal,,,5779910000000000.0,0.40736407
2021-04-09,Chandigarh,,,7221030000000000.0,0.219999999
2021-04-09,Chennai,,,4984590000000000.0,0.48510325
2021-04-09,Coimbatore,,,4948430000000000.0,-0.042023841
2021-04-09,Dehradun,,,6831470000000000.0,-0.098410003
2021-04-09,DurgBhilai,,,4787670000000000.0,
2021-04-09,Faridabad,,,9464300000000000.0,0.088376917
2021-04-09,Gandhinagar,,108.091626,-631952000000000.0,
2021-04-09,Gangtok,,,,0.079999998
2021-04-09,Ghaziabad,,,9163100000000000.0,0.132036209
2021-04-09,Gorakhpur,,,5029590000000000.0,0.151591271
2021-04-09,Gwalior,,,5646120000000000.0,0.017502666
2021-04-09,Hyderabad,,,5140930000000000.0,
2021-04-09,Imphal,,,,
2021-04-09,Indore,,,6269120000000000.0,0.022206375
2021-04-09,Jabalpur,,,6194820000000000.0,0.104645677
2021-04-09,Jaipur,,,5841660000000000.0,-0.018333621
2021-04-09,Jalandhar,,,6538820000000000.0,-0.003730918
2021-04-09,Jodhpur,,,4239200000000000.0,-0.054933902
2021-04-09,Kanpur,,,5313750000000000.0,-0.02
2021-04-09,Kochi,,120.373443,3918100000000000.0,0.800000012
2021-04-09,Kohima,,,,
2021-04-09,Kolkata,,190.222636,7901960000000000.0,
2021-04-09,Kota,,,,0.166989446
2021-04-09,Kozhikode,,118.219759,1999330000000000.0,
2021-04-09,Lucknow,,,5624760000000000.0,0.039999999
2021-04-09,Ludhiana,,,5366720000000000.0,0.085201182
2021-04-09,Mangaluru,,116.822775,,
2021-04-09,Meerut,,,6625410000000000.0,0.187902108
2021-04-09,Miami,,116.589945,,
2021-04-09,Moradabad,,,6247530000000000.0,0.351501018
2021-04-09,Mumbai,,146.450475,,
2021-04-09,Mysuru,,,5085800000000000.0,-0.004953383
2021-04-09,Nashik,,131.782144,4743210000000000.0,0.102700531
2021-04-09,NewDelhi,,,9294480000000000.0,-0.449999988
2021-04-09,Patna,,175.670721,,
2021-04-09,Pondicherry,,,4197700000000000.0,-0.560000002
2021-04-09,Prayagraj,,,6108910000000000.0,-0.218833193
2021-04-09,Pune,,171.014108,3841270000000000.0,0.148412377
2021-04-09,Shillong,,,,
2021-04-09,Solapur,,,5342600000000000.0,0.104789205
2021-04-09,Srinagar,,,4644870000000000.0,0.030023774
2021-04-09,Thiruvananthapuram,,102.503691,3110880000000000.0,-0.013308532
2021-04-09,Varanasi,,,,
2021-04-09,Vijaywada,,,5482450000000000.0,-0.25
2021-04-09,Visakhapatnam,,,4630080000000000.0,
2021-04-10,Agartala,,178.813934,,
2021-04-10,Agra,,,5751650000000000.0,-0.065272346
2021-04-10,Aizwal,,,4499370000000000.0,
2021-04-10,Amritsar,,,5751740000000000.0,0.055230245
2021-04-10,Asansol,,,8306480000000000.0,
2021-04-10,Aurangabad,,,4159410000000000.0,-0.1272735
2021-04-10,Bareilly,,,6065600000000000.0,0.407303751
2021-04-10,Belgaum,,,3936080000000000.0,0.145480514
2021-04-10,Bengaluru,,,5573690000000000.0,0.105073035
2021-04-10,Bhopal,,,5811010000000000.0,0.280017316
2021-04-10,Chandigarh,,,3241690000000000.0,0.360000014
2021-04-10,Chennai,,113.912392,4146660000000000.0,0.129994959
2021-04-10,Coimbatore,,,4182730000000000.0,0.529999971
2021-04-10,Dehradun,,,4379180000000000.0,-0.067247614
2021-04-10,DurgBhilai,,,7239160000000000.0,
2021-04-10,Faridabad,,,1.33e+16,0.239774168
2021-04-10,Gandhinagar,,,7698430000000000.0,0.080065615
2021-04-10,Gangtok,,,,-0.090000004
2021-04-10,Ghaziabad,,,1.35e+16,0.177449137
2021-04-10,Gorakhpur,,,,
2021-04-10,Gwalior,,,4451210000000000.0,-0.106208764
2021-04-10,Hyderabad,,,5418370000000000.0,0.109999999
2021-04-10,Imphal,,,4664510000000000.0,
2021-04-10,Indore,,,6074920000000000.0,0.107332692
2021-04-10,Jabalpur,,,5432790000000000.0,0.149378881
2021-04-10,Jaipur,,,6008780000000000.0,0.137505382
2021-04-10,Jalandhar,,,5730300000000000.0,-0.111294687
2021-04-10,Jodhpur,,,4199970000000000.0,-0.136734888
2021-04-10,Kanpur,,,5961410000000000.0,-0.106299058
2021-04-10,Kochi,,,3004560000000000.0,
2021-04-10,Kohima,,,3743370000000000.0,
2021-04-10,Kolkata,,169.96637,8073800000000000.0,0.720000029
2021-04-10,Kota,,,4703920000000000.0,0.123099506
2021-04-10,Kozhikode,,,3428820000000000.0,0.263270319
2021-04-10,Lucknow,,,,
2021-04-10,Ludhiana,,,5515680000000000.0,0.007761178
2021-04-10,Mangaluru,,,3767670000000000.0,
2021-04-10,Meerut,,,6122960000000000.0,0.091405697
2021-04-10,Miami,,,,
2021-04-10,Moradabad,,,4923960000000000.0,-0.031625625
2021-04-10,Mumbai,,,3470850000000000.0,-0.360000014
2021-04-10,Mysuru,,,4438190000000000.0,0.146760359
2021-04-10,Nashik,,,5126110000000000.0,0.126408204
2021-04-10,NewDelhi,,,1.01e+16,0.150000006
2021-04-10,Patna,,111.467671,,
2021-04-10,Pondicherry,,115.251169,2518550000000000.0,-0.096666671
2021-04-10,Prayagraj,,,,
2021-04-10,Pune,,,5113450000000000.0,-0.360000014
2021-04-10,Shillong,,,4097820000000000.0,0.159999996
2021-04-10,Solapur,,,2795550000000000.0,
2021-04-10,Srinagar,,,3904500000000000.0,-0.02173846
2021-04-10,Thiruvananthapuram,,,2546410000000000.0,-0.129958495
2021-04-10,Varanasi,,,,
2021-04-10,Vijaywada,,162.632205,5295010000000000.0,-0.059999999
2021-04-10,Visakhapatnam,,155.69646,,-0.135077909
2021-04-11,Agartala,,138.534233,6137100000000000.0,-0.270000011
2021-04-11,Agra,,,5243300000000000.0,-0.011126335
2021-04-11,Aizwal,,144.937076,2947310000000000.0,-0.013507508
2021-04-11,Amritsar,,,6416960000000000.0,
2021-04-11,Asansol,,,1.06e+16,0.800000012
2021-04-11,Aurangabad,,,,
2021-04-11,Bareilly,,,6544150000000000.0,0.061676443
2021-04-11,Belgaum,,,,
2021-04-11,Bengaluru,,,,
2021-04-11,Bhopal,,,5457190000000000.0,-0.076265618
2021-04-11,Chandigarh,,,7863800000000000.0,
2021-04-11,Chennai,,122.701749,3351050000000000.0,-0.579999983
2021-04-11,Coimbatore,,,,
2021-04-11,Dehradun,,,,-0.029999999
2021-04-11,DurgBhilai,,,5352940000000000.0,
2021-04-11,Faridabad,,,8235430000000000.0,0.129786327
2021-04-11,Gandhinagar,,124.447979,,
2021-04-11,Gangtok,,,2910220000000000.0,0.319999993
2021-04-11,Ghaziabad,,,9634230000000000.0,0.256762415
2021-04-11,Gorakhpur,,,6334970000000000.0,
2021-04-11,Gwalior,,,5170840000000000.0,-0.15851599
2021-04-11,Hyderabad,,,5464950000000000.0,0.200000003
2021-04-11,Imphal,,,4564210000000000.0,-0.180000007
2021-04-11,Indore,,,4880460000000000.0,
2021-04-11,Jabalpur,,,4992660000000000.0,0.227928177
2021-04-11,Jaipur,,,5790450000000000.0,0.12203069
2021-04-11,Jalandhar,,,7425760000000000.0,
2021-04-11,Jodhpur,,,,
2021-04-11,Kanpur,,,6395590000000000.0,0.258911133
2021-04-11,Kochi,,128.755346,,
2021-04-11,Kohima,,,3569190000000000.0,0.05822226
2021-04-11,Kolkata,,130.967237,8032570000000000.0,0.870000005
2021-04-11,Kota,,,2892430000000000.0,0.03106826
2021-04-11,Kozhikode,,122.93458,,
2021-04-11,Lucknow,,,6362590000000000.0,0.340000004
2021-04-11,Ludhiana,,,8618740000000000.0,
2021-04-11,Mangaluru,,122.818165,,
2021-04-11,Meerut,,,7621410000000000.0,0.393071324
2021-04-11,Miami,,130.850822,,
2021-04-11,Moradabad,,,6842170000000000.0,0.360000014
2021-04-11,Mumbai,,137.60291,,
2021-04-11,Mysuru,,,,
2021-04-11,Nashik,,136.671588,,
2021-04-11,NewDelhi,,,9465140000000000.0,0.230000004
2021-04-11,Patna,,,6294560000000000.0,0.537335813
2021-04-11,Pondicherry,,129.453838,3551480000000000.0,-0.039999999
2021-04-11,Prayagraj,,,6664480000000000.0,0.305330843
2021-04-11,Pune,,170.199201,,
2021-04-11,Shillong,,148.080289,4212230000000000.0,
2021-04-11,Solapur,,,,
2021-04-11,Srinagar,,,3727970000000000.0,
2021-04-11,Thiruvananthapuram,,117.69589,,
2021-04-11,Varanasi,,,6613470000000000.0,
2021-04-11,Vijaywada,,122.93458,3011740000000000.0,
2021-04-11,Visakhapatnam,,,4996910000000000.0,0.020820761
2021-04-12,Agartala,,159.372576,5761130000000000.0,0.330000013
2021-04-12,Agra,,,5189720000000000.0,0.302796572
2021-04-12,Aizwal,,,4737750000000000.0,0.217902139
2021-04-12,Amritsar,,,4732180000000000.0,0.00984345
2021-04-12,Asansol,,,,
2021-04-12,Aurangabad,,,4587980000000000.0,-0.085035242
2021-04-12,Bareilly,,,6536660000000000.0,0.114768393
2021-04-12,Belgaum,,,3509150000000000.0,
2021-04-12,Bengaluru,,,4633900000000000.0,
2021-04-12,Bhopal,,,5962990000000000.0,0.179408416
2021-04-12,Chandigarh,,,7155550000000000.0,0.200000003
2021-04-12,Chennai,,118.860044,4062300000000000.0,-0.014926967
2021-04-12,Coimbatore,,,3279740000000000.0,
2021-04-12,Dehradun,,,8097480000000000.0,0.056451879
2021-04-12,DurgBhilai,,,1.04e+16,0.25999999
2021-04-12,Faridabad,,,9776930000000000.0,0.245311469
2021-04-12,Gandhinagar,,,5671090000000000.0,
2021-04-12,Gangtok,,,,
2021-04-12,Ghaziabad,,,1e+16,-0.129682809
2021-04-12,Gorakhpur,,,6009620000000000.0,
2021-04-12,Gwalior,,,4409220000000000.0,-0.022603745
2021-04-12,Hyderabad,,,4015160000000000.0,
2021-04-12,Imphal,,136.438757,3653960000000000.0,0.25999999
2021-04-12,Indore,,,6010470000000000.0,0.116800383
2021-04-12,Jabalpur,,,4381840000000000.0,-0.006115078
2021-04-12,Jaipur,,,4475800000000000.0,0.025676388
2021-04-12,Jalandhar,,,4893940000000000.0,0.235509694
2021-04-12,Jodhpur,,,4590210000000000.0,0.077840328
2021-04-12,Kanpur,,,4279700000000000.0,0.164504543
2021-04-12,Kochi,,,2568250000000000.0,
2021-04-12,Kohima,,,4296580000000000.0,0.085244536
2021-04-12,Kolkata,,160.420313,,
2021-04-12,Kota,,,4983700000000000.0,0.129882678
2021-04-12,Kozhikode,,,,
2021-04-12,Lucknow,,,4464170000000000.0,-0.180000007
2021-04-12,Ludhiana,,,5450530000000000.0,-0.162051916
2021-04-12,Mangaluru,,,4073010000000000.0,
2021-04-12,Meerut,,,6693120000000000.0,-0.100356743
2021-04-12,Miami,,123.050995,,
2021-04-12,Moradabad,,,6527790000000000.0,-0.048073519
2021-04-12,Mumbai,,,4638420000000000.0,
2021-04-12,Mysuru,,,3883090000000000.0,
2021-04-12,Nashik,,,4312290000000000.0,
2021-04-12,NewDelhi,,,8166670000000000.0,-0.059999999
2021-04-12,Patna,,142.958015,,
2021-04-12,Pondicherry,,131.316483,2981960000000000.0,
2021-04-12,Prayagraj,,,5822170000000000.0,-0.111639522
2021-04-12,Pune,,,3089090000000000.0,
2021-04-12,Shillong,,132.364221,4235610000000000.0,0.579999983
2021-04-12,Solapur,,,3728890000000000.0,
2021-04-12,Srinagar,,,3347590000000000.0,-0.003298673
2021-04-12,Thiruvananthapuram,,,2225320000000000.0,
2021-04-12,Varanasi,,126.543455,6214120000000000.0,0.720000029
2021-04-12,Vijaywada,,129.803084,5842410000000000.0,-0.25999999
2021-04-12,Visakhapatnam,,138.418477,5027420000000000.0,-0.02604096
2021-04-13,Agartala,,148.662366,5264890000000000.0,0.610000014
2021-04-13,Agra,,,,
2021-04-13,Aizwal,,,4186420000000000.0,
2021-04-13,Amritsar,,,,
2021-04-13,Asansol,,,1.13e+16,
2021-04-13,Aurangabad,,,,
2021-04-13,Bareilly,,,7840840000000000.0,0.327896655
2021-04-13,Belgaum,,160.420313,3569840000000000.0,0.217197537
2021-04-13,Bengaluru,,,,
2021-04-13,Bhopal,,,,
2021-04-13,Chandigarh,,,,
2021-04-13,Chennai,,136.438757,,
2021-04-13,Coimbatore,,,,
2021-04-13,Dehradun,,,773731000000000.0,
2021-04-13,DurgBhilai,,,7855270000000000.0,-0.189999998
2021-04-13,Faridabad,,,,
2021-04-13,Gandhinagar,,117.870513,5294980000000000.0,0.695520222
2021-04-13,Gangtok,,,4504200000000000.0,-0.109999999
2021-04-13,Ghaziabad,,,,
2021-04-13,Gorakhpur,,,7396540000000000.0,0.190230414
2021-04-13,Gwalior,,,,
2021-04-13,Hyderabad,,,,
2021-04-13,Imphal,,,3785650000000000.0,0.155000001
2021-04-13,Indore,,,,
2021-04-13,Jabalpur,,,5008350000000000.0,0.101638421
2021-04-13,Jaipur,,,,
2021-04-13,Jalandhar,,,,
2021-04-13,Jodhpur,,,,0.219860837
2021-04-13,Kanpur,,,6147290000000000.0,0.145783201
2021-04-13,Kochi,,122.003257,2762320000000000.0,
2021-04-13,Kohima,,,4542230000000000.0,-0.041973557
2021-04-13,Kolkata,,,6138640000000000.0,
2021-04-13,Kota,,,,
2021-04-13,Kozhikode,,136.089511,3019700000000000.0,
2021-04-13,Lucknow,,,6133130000000000.0,0.150000006
2021-04-13,Ludhiana,,,,
2021-04-13,Mangaluru,,131.200068,2822840000000000.0,-0.370000005
2021-04-13,Meerut,,,5124060000000000.0,
2021-04-13,Miami,,110.303517,,
2021-04-13,Moradabad,,,6579640000000000.0,-0.10541863
2021-04-13,Mumbai,,152.620487,7062810000000000.0,0.296832561
2021-04-13,Mysuru,,,,
2021-04-13,Nashik,,161.235221,4460780000000000.0,0.270000011
2021-04-13,NewDelhi,,,,
2021-04-13,Patna,,,7145510000000000.0,-0.534630597
2021-04-13,Pondicherry,,127.824023,,
2021-04-13,Prayagraj,,,6423860000000000.0,-0.031806909
2021-04-13,Pune,,199.303031,5133820000000000.0,0.125940159
2021-04-13,Shillong,,122.818165,3381380000000000.0,
2021-04-13,Solapur,,,,
2021-04-13,Srinagar,,,,
2021-04-13,Thiruvananthapuram,,116.415322,2285280000000000.0,
2021-04-13,Varanasi,,,6822720000000000.0,-0.389999986
2021-04-13,Vijaywada,,120.373443,-1865860000000000.0,
2021-04-13,Visakhapatnam,,151.783374,3441540000000000.0,0.022391386
2021-04-14,Agartala,,123.283826,,
2021-04-14,Agra,,,5656860000000000.0,0.046867717
2021-04-14,Aizwal,,,502355000000000.0,
2021-04-14,Amritsar,,,7981790000000000.0,-0.159999996
2021-04-14,Asansol,,,1.24e+16,
2021-04-14,Aurangabad,,,5603070000000000.0,0.334901989
2021-04-14,Bareilly,,,6900960000000000.0,0.094947971
2021-04-14,Belgaum,,,5403440000000000.0,0.038854588
2021-04-14,Bengaluru,,,4463000000000000.0,
2021-04-14,Bhopal,,,4957400000000000.0,-0.00234905
2021-04-14,Chandigarh,,,6765490000000000.0,0.02
2021-04-14,Chennai,,,,
2021-04-14,Coimbatore,,,,
2021-04-14,Dehradun,,,7706160000000000.0,0.176786453
2021-04-14,DurgBhilai,,,,
2021-04-14,Faridabad,,,6702870000000000.0,-0.163410768
2021-04-14,Gandhinagar,,93.8307494,6228560000000000.0,0.329943746
2021-04-14,Gangtok,,,,
2021-04-14,Ghaziabad,,,6834790000000000.0,0.331781119
2021-04-14,Gorakhpur,,,6932790000000000.0,0.134308279
2021-04-14,Gwalior,,,5089430000000000.0,0.083487965
2021-04-14,Hyderabad,,,4601790000000000.0,
2021-04-14,Imphal,,,5428500000000000.0,-0.064999998
2021-04-14,Indore,,,5260350000000000.0,
2021-04-14,Jabalpur,,,3348580000000000.0,0.1279165
2021-04-14,Jaipur,,,4928920000000000.0,-0.265600204
2021-04-14,Jalandhar,,,7220000000000000.0,0.006628438
2021-04-14,Jodhpur,,,4995080000000000.0,0.065451726
2021-04-14,Kanpur,,,6441690000000000.0,0.027728256
2021-04-14,Kochi,,,3171350000000000.0,0.529999971
2021-04-14,Kohima,,,5673020000000000.0,0.351214528
2021-04-14,Kolkata,,134.343281,,
2021-04-14,Kota,,,4092340000000000.0,
2021-04-14,Kozhikode,,,3322290000000000.0,0.243382141
2021-04-14,Lucknow,,,4737880000000000.0,-0.319999993
2021-04-14,Ludhiana,,,6826800000000000.0,0.096936405
2021-04-14,Mangaluru,,134.692527,2809880000000000.0,-0.119999997
2021-04-14,Meerut,,,6313210000000000.0,-0.087530233
2021-04-14,Miami,,113.272108,,
2021-04-14,Moradabad,,,6535120000000000.0,-0.029726729
2021-04-14,Mumbai,,122.468919,7064790000000000.0,-0.133641541
2021-04-14,Mysuru,,,,
2021-04-14,Nashik,,172.411092,,0.296917439
2021-04-14,NewDelhi,,,6645880000000000.0,-0.209999993
2021-04-14,Patna,,134.692527,6811180000000000.0,-0.031127995
2021-04-14,Pondicherry,,,2136740000000000.0,
2021-04-14,Prayagraj,,,6051190000000000.0,0.019685272
2021-04-14,Pune,,,3541520000000000.0,-0.11895024
2021-04-14,Shillong,,144.005753,,
2021-04-14,Solapur,,,5003850000000000.0,0.053803567
2021-04-14,Srinagar,,,,0.026518121
2021-04-14,Thiruvananthapuram,,,3117950000000000.0,-0.300045878
2021-04-14,Varanasi,,,6150820000000000.0,0.300000012
2021-04-14,Vijaywada,,,7001650000000000.0,-0.209999993
2021-04-14,Visakhapatnam,,145.606546,4637960000000000.0,0.072537512
2021-04-15,Agartala,,,5179680000000000.0,1.23000002
2021-04-15,Agra,,,,
2021-04-15,Aizwal,,,3581040000000000.0,0.214934796
2021-04-15,Amritsar,,,,
2021-04-15,Asansol,,,,
2021-04-15,Aurangabad,,,4714090000000000.0,-0.017848434
2021-04-15,Bareilly,,,,
2021-04-15,Belgaum,,,3405240000000000.0,-0.012658916
2021-04-15,Bengaluru,,,3424940000000000.0,
2021-04-15,Bhopal,,,,
2021-04-15,Chandigarh,,,,
2021-04-15,Chennai,,143.423676,,
2021-04-15,Coimbatore,,,3938510000000000.0,0.004957726
2021-04-15,Dehradun,,,,
2021-04-15,DurgBhilai,,,,
2021-04-15,Faridabad,,,,
2021-04-15,Gandhinagar,,103.26039,6559000000000000.0,0.341849446
2021-04-15,Gangtok,,,,
2021-04-15,Ghaziabad,,,,
2021-04-15,Gorakhpur,,,5709440000000000.0,0.230000004
2021-04-15,Gwalior,,,,
2021-04-15,Hyderabad,,,,
2021-04-15,Imphal,,,3328350000000000.0,0.01
2021-04-15,Indore,,,6340930000000000.0,0.243224859
2021-04-15,Jabalpur,,,,
2021-04-15,Jaipur,,,,
2021-04-15,Jalandhar,,,,
2021-04-15,Jodhpur,,,4590330000000000.0,0.090808414
2021-04-15,Kanpur,,,,
2021-04-15,Kochi,,124.215148,3450940000000000.0,0.629999995
2021-04-15,Kohima,,,4166800000000000.0,-0.015013606
2021-04-15,Kolkata,,,6272260000000000.0,
2021-04-15,Kota,,,7050520000000000.0,
2021-04-15,Kozhikode,,135.740265,3636010000000000.0,
2021-04-15,Lucknow,,,,
2021-04-15,Ludhiana,,,,
2021-04-15,Mangaluru,,135.740265,3317280000000000.0,0.02
2021-04-15,Meerut,,,,
2021-04-15,Miami,,129.221007,,
2021-04-15,Moradabad,,,,
2021-04-15,Mumbai,,123.633072,7663670000000000.0,0.079961903
2021-04-15,Mysuru,,,3310440000000000.0,0.171208233
2021-04-15,Nashik,,139.11631,4555720000000000.0,0.02341051
2021-04-15,NewDelhi,,,,
2021-04-15,Patna,,,6680790000000000.0,-0.177064553
2021-04-15,Pondicherry,,122.701749,,
2021-04-15,Prayagraj,,,-331115000000000.0,
2021-04-15,Pune,,135.740265,5053440000000000.0,0.030149909
2021-04-15,Shillong,,,4376680000000000.0,
2021-04-15,Solapur,,,5238110000000000.0,-0.030152278
2021-04-15,Srinagar,,,,
2021-04-15,Thiruvananthapuram,,123.516656,2986520000000000.0,-0.061093517
2021-04-15,Varanasi,,,4998280000000000.0,-0.219999999
2021-04-15,Vijaywada,,135.740265,,
